No.,Time,Source,Destination,Protocol,Length,Rank,Info,Interval,SDAO,RDAO,RDIO,SDIO,label
13868,123.928,fe80::212:7418:18:1818,fe80::212:7412:12:1212,ICMPv6,102,1032,RPL Control (DODAG Information Object),123,0,0,52,52,attack
13869,123.928,fe80::212:7418:18:1818,fe80::212:7412:12:1212,ICMPv6,102,1032,RPL Control (DODAG Information Object),123,0,0,52,52,attack
13870,123.943,fe80::212:7418:18:1818,fe80::212:7412:12:1212,ICMPv6,102,1032,RPL Control (DODAG Information Object),123,0,0,52,52,attack
13871,123.971,fe80::212:7418:18:1818,fe80::212:7412:12:1212,ICMPv6,102,1032,RPL Control (DODAG Information Object),123,0,0,52,52,attack
13872,123.971,fe80::212:7418:18:1818,fe80::212:7412:12:1212,ICMPv6,102,1032,RPL Control (DODAG Information Object),123,0,0,52,52,attack
13873,123.972,fe80::212:7418:18:1818,fe80::212:7412:12:1212,ICMPv6,102,1032,RPL Control (DODAG Information Object),123,0,0,52,52,attack
13874,123.973,fe80::212:7418:18:1818,fe80::212:7412:12:1212,ICMPv6,102,1032,RPL Control (DODAG Information Object),123,0,0,52,52,attack
13875,123.973,,,IEEE 802.15.4,5,,Ack,123,0,0,0,0,attack
13876,124.042,fe80::212:7410:10:1010,fe80::212:740f:f:f0f,ICMPv6,102,512,RPL Control (DODAG Information Object),124,0,0,2,2,attack
13877,124.043,fe80::212:7410:10:1010,fe80::212:740f:f:f0f,ICMPv6,102,512,RPL Control (DODAG Information Object),124,0,0,2,2,attack
13878,124.043,,,IEEE 802.15.4,5,,Ack,124,0,0,0,0,attack
13879,125.201,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13880,125.202,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13881,125.202,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13882,125.202,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13883,125.232,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13884,125.261,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13885,125.261,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13886,125.261,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13887,125.261,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13888,125.262,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13889,125.277,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13890,125.277,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13891,125.278,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13892,125.299,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13893,125.3,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13894,125.301,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13895,125.301,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13896,125.35,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13897,125.35,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13898,125.35,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13899,125.35,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13900,125.351,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13901,125.351,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13902,125.351,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13903,125.352,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13904,125.352,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13905,125.352,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13906,125.396,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13907,125.396,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,1167,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13908,125.506,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13909,125.506,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13910,125.507,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13911,125.507,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13912,125.507,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13913,125.507,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13914,125.537,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13915,125.538,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13916,125.562,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13917,125.562,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13918,125.562,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13919,125.563,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13920,125.587,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13921,125.587,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13922,125.588,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13923,125.618,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13924,125.618,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13925,125.618,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13926,125.618,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13927,125.619,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13928,125.649,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13929,125.65,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13930,125.65,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13931,125.669,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13932,125.67,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13933,125.67,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13934,125.698,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13935,125.698,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13936,125.698,fe80::212:7405:5:505,ff02::1a,ICMPv6,97,1191,RPL Control (DODAG Information Object),125,0,0,58,29,attack
13937,125.906,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13938,125.906,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13939,125.907,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13940,125.907,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13941,125.937,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13942,125.938,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13943,125.938,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13944,125.938,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13945,125.939,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13946,125.939,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13947,125.974,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13948,125.975,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13949,125.975,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13950,125.975,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13951,125.976,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,125,0,0,0,0,attack
13952,126.003,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13953,126.003,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13954,126.004,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13955,126.004,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13956,126.004,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13957,126.004,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13958,126.02,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13959,126.043,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13960,126.043,2002:db8::212:7415:15:1515,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13961,126.043,,,IEEE 802.15.4,5,,Ack,126,0,0,0,0,attack
13962,126.082,2002:db8::212:7415:15:1515,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13963,126.082,2002:db8::212:7415:15:1515,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13964,126.121,2002:db8::212:7415:15:1515,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13965,126.121,2002:db8::212:7415:15:1515,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13966,126.121,2002:db8::212:7415:15:1515,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13967,126.124,2002:db8::212:7415:15:1515,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13968,126.124,2002:db8::212:7415:15:1515,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13969,126.147,2002:db8::212:7415:15:1515,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13970,126.147,2002:db8::212:7415:15:1515,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13971,126.148,2002:db8::212:7415:15:1515,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13972,126.148,,,IEEE 802.15.4,5,,Ack,126,0,0,0,0,attack
13973,126.186,2002:db8::212:7415:15:1515,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,126,0,0,0,0,attack
13974,126.186,,,IEEE 802.15.4,5,,Ack,126,0,0,0,0,attack
13975,126.26,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13976,126.26,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13977,126.261,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13978,126.261,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13979,126.261,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13980,126.261,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13981,126.292,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13982,126.292,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13983,126.315,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13984,126.315,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13985,126.338,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13986,126.338,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13987,126.339,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13988,126.361,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13989,126.361,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13990,126.361,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13991,126.402,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13992,126.402,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13993,126.402,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13994,126.402,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13995,126.403,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13996,126.403,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13997,126.434,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13998,126.435,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
13999,126.435,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
14000,126.459,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
14001,126.459,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
14002,126.497,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
14003,126.498,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,1024,RPL Control (DODAG Information Object),126,0,0,29,29,attack
14004,127.607,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14005,127.608,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14006,127.608,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14007,127.608,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14008,127.608,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14009,127.609,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14010,127.627,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14011,127.628,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14012,127.628,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14013,127.665,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14014,127.665,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14015,127.666,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14016,127.666,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14017,127.666,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14018,127.666,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14019,127.69,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14020,127.691,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14021,127.691,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14022,127.691,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14023,127.72,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14024,127.72,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14025,127.721,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14026,127.721,,,IEEE 802.15.4,5,,Ack,127,0,0,0,0,attack
14027,127.769,2002:db8::212:740b:b:b0b,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,127,0,0,0,0,attack
14028,127.769,,,IEEE 802.15.4,5,,Ack,127,0,0,0,0,attack
14029,128.711,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14030,128.711,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14031,128.712,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14032,128.712,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14033,128.712,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14034,128.733,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14035,128.733,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14036,128.773,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14037,128.773,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14038,128.773,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14039,128.773,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14040,128.774,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14041,128.774,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14042,128.777,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14043,128.778,,,IEEE 802.15.4,5,,Ack,128,0,0,0,0,attack
14044,128.808,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14045,128.808,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14046,128.808,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14047,128.838,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14048,128.841,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14049,128.868,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14050,128.869,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14051,128.869,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14052,128.869,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14053,128.87,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14054,128.87,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14055,128.887,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14056,128.887,,,IEEE 802.15.4,5,,Ack,128,0,0,0,0,attack
14057,128.935,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14058,128.936,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14059,128.936,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14060,128.936,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14061,128.936,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14062,128.972,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14063,128.972,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14064,128.972,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14065,128.973,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,128,0,0,0,0,attack
14066,129.002,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,129,0,0,0,0,attack
14067,129.003,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,129,0,0,0,0,attack
14068,129.003,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,129,0,0,0,0,attack
14069,129.003,,,IEEE 802.15.4,5,,Ack,129,0,0,0,0,attack
14070,129.031,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,129,0,0,0,0,attack
14071,129.031,,,IEEE 802.15.4,5,,Ack,129,0,0,0,0,attack
14072,129.305,fe80::212:741a:1a:1a1a,fe80::212:7415:15:1515,ICMPv6,60,,RPL Control (Destination Advertisement Object),129,35,35,0,0,attack
14073,129.305,fe80::212:741a:1a:1a1a,fe80::212:7415:15:1515,ICMPv6,60,,RPL Control (Destination Advertisement Object),129,35,35,0,0,attack
14074,129.305,fe80::212:741a:1a:1a1a,fe80::212:7415:15:1515,ICMPv6,60,,RPL Control (Destination Advertisement Object),129,35,35,0,0,attack
14075,129.306,fe80::212:741a:1a:1a1a,fe80::212:7415:15:1515,ICMPv6,60,,RPL Control (Destination Advertisement Object),129,35,35,0,0,attack
