No.,Time,Source,Destination,Protocol,Length,Rank,Info
14385,162.831,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14386,162.831,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14387,162.831,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14388,162.832,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14389,162.832,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14390,162.856,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14391,162.856,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14392,162.857,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14393,162.88,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14394,162.88,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14395,162.88,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14396,162.881,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14397,162.918,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14398,162.919,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14399,162.919,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14400,162.919,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14401,162.92,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14402,162.946,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14403,162.946,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14404,162.946,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14405,162.947,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14406,162.973,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14407,162.974,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14408,162.974,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14409,162.974,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14410,162.975,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14411,162.975,,,IEEE 802.15.4,5,,Ack
14412,163.013,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14413,163.037,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14414,163.038,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14415,163.039,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14416,163.039,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14417,163.07,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14418,163.071,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14419,163.071,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14420,163.071,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14421,163.072,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14422,163.072,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14423,163.072,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14424,163.125,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14425,163.125,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14426,163.126,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14427,163.126,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14428,163.126,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14429,163.127,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14430,163.127,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14431,163.127,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14432,163.127,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14433,163.128,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14434,163.169,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14435,163.17,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14436,163.173,,,IEEE 802.15.4,5,,Ack
14437,163.214,2002:db8::212:7418:18:1818,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14438,163.214,,,IEEE 802.15.4,5,,Ack
14439,163.319,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14440,163.319,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14441,163.319,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14442,163.32,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14443,163.32,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14444,163.32,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14445,163.32,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14446,163.321,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14447,163.368,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14448,163.369,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14449,163.369,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14450,163.369,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14451,163.37,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14452,163.37,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14453,163.37,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14454,163.371,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14455,163.371,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14456,163.371,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14457,163.416,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14458,163.416,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14459,163.416,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14460,163.417,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14461,163.417,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14462,163.417,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14463,163.418,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14464,163.418,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14465,163.418,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14466,163.45,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14467,163.45,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14468,163.451,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14469,163.451,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14470,163.451,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14471,163.452,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14472,163.452,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14473,163.496,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14474,163.497,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14475,163.497,fe80::212:7419:19:1919,fe80::212:7418:18:1818,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14476,163.497,,,IEEE 802.15.4,5,,Ack
14477,163.53,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14478,163.53,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14479,163.531,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14480,163.551,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14481,163.551,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14482,163.552,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14483,163.583,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14484,163.584,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14485,163.584,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14486,163.584,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14487,163.585,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14488,163.585,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14489,163.585,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14490,163.586,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14491,163.586,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14492,163.638,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14493,163.638,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14494,163.639,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14495,163.639,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14496,163.639,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14497,163.64,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14498,163.64,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14499,163.64,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14500,163.64,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14501,163.641,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14502,163.641,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14503,163.641,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14504,163.678,fe80::212:7418:18:1818,fe80::212:7413:13:1313,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14505,163.68,,,IEEE 802.15.4,5,,Ack
14506,163.707,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14507,163.707,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14508,163.747,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14509,163.748,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14510,163.748,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14511,163.748,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14512,163.748,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14513,163.749,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14514,163.749,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14515,163.776,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14516,163.776,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14517,163.776,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14518,163.777,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14519,163.777,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14520,163.777,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14521,163.808,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14522,163.809,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14523,163.809,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14524,163.809,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14525,163.809,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14526,163.81,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14527,163.81,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14528,163.862,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14529,163.863,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14530,163.863,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14531,163.863,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14532,163.863,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14533,163.864,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14534,163.864,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14535,163.864,fe80::212:7413:13:1313,fe80::212:740f:f:f0f,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14536,163.865,,,IEEE 802.15.4,5,,Ack
14537,163.914,fe80::212:740f:f:f0f,fe80::212:740e:e:e0e,ICMPv6,76,,RPL Control (Destination Advertisement Object)
14538,163.914,,,IEEE 802.15.4,5,,Ack
14539,165.213,2002:db8::212:7416:16:1616,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14540,165.213,2002:db8::212:7416:16:1616,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14541,165.214,2002:db8::212:7416:16:1616,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14542,165.214,2002:db8::212:7416:16:1616,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14543,165.214,2002:db8::212:7416:16:1616,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14544,165.235,2002:db8::212:7416:16:1616,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14545,165.236,2002:db8::212:7416:16:1616,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14546,165.237,2002:db8::212:7416:16:1616,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14547,165.279,2002:db8::212:7416:16:1616,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14548,165.28,2002:db8::212:7416:16:1616,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14549,165.28,,,IEEE 802.15.4,5,,Ack
14550,165.28,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14551,165.281,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14552,165.307,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14553,165.31,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14554,165.339,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14555,165.339,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14556,165.34,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14557,165.34,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14558,165.34,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14559,165.341,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14560,165.382,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14561,165.383,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14562,165.383,,,IEEE 802.15.4,5,,Ack
14563,165.408,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14564,165.408,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14565,165.409,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14566,165.409,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14567,165.44,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14568,165.44,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14569,165.441,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14570,165.441,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14571,165.442,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14572,165.442,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14573,165.442,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14574,165.443,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14575,165.477,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14576,165.479,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14577,165.479,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14578,165.505,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14579,165.506,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14580,165.506,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14581,165.506,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14582,165.532,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14583,165.532,,,IEEE 802.15.4,5,,Ack
14584,165.561,2002:db8::212:7416:16:1616,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14585,165.562,,,IEEE 802.15.4,5,,Ack
14586,166.816,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14587,166.816,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14588,166.817,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14589,166.817,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14590,166.818,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14591,166.818,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14592,166.838,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14593,166.866,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14594,166.866,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14595,166.866,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14596,166.867,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14597,166.867,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14598,166.867,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14599,166.907,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14600,166.908,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14601,166.908,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14602,166.908,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14603,166.909,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14604,166.909,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14605,166.912,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14606,166.94,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14607,166.941,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14608,166.941,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14609,166.941,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14610,166.941,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14611,166.942,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14612,166.973,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14613,166.974,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14614,166.974,,,IEEE 802.15.4,5,,Ack
14615,167.007,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
14616,167.008,,,IEEE 802.15.4,5,,Ack
14617,167.552,2002:db8::212:7406:6:606,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14618,167.553,2002:db8::212:7406:6:606,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14619,167.553,2002:db8::212:7406:6:606,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14620,167.553,2002:db8::212:7406:6:606,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14621,167.554,2002:db8::212:7406:6:606,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14622,167.554,2002:db8::212:7406:6:606,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14623,167.592,2002:db8::212:7406:6:606,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14624,167.592,2002:db8::212:7406:6:606,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14625,167.592,2002:db8::212:7406:6:606,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14626,167.592,2002:db8::212:7406:6:606,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14627,167.595,2002:db8::212:7406:6:606,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14628,167.595,2002:db8::212:7406:6:606,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
14629,167.618,2002:db8::212:7406:6:606,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
