No.,Time,Source,Destination,Protocol,Length,Rank,Info
34120,266.671,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34121,266.672,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34122,266.673,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34123,266.689,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34124,266.696,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34125,266.697,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34126,266.698,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34127,266.698,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34128,266.699,,,IEEE 802.15.4,5,,Ack
34129,266.739,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34130,266.74,,,IEEE 802.15.4,5,,Ack
34131,268.164,fe80::212:7407:7:707,fe80::212:740c:c:c0c,ICMPv6,102,1893,RPL Control (DODAG Information Object)
34132,268.175,fe80::212:7407:7:707,fe80::212:740c:c:c0c,ICMPv6,102,1893,RPL Control (DODAG Information Object)
34133,268.175,fe80::212:7407:7:707,fe80::212:740c:c:c0c,ICMPv6,102,1893,RPL Control (DODAG Information Object)
34134,268.2,fe80::212:7407:7:707,fe80::212:740c:c:c0c,ICMPv6,102,1893,RPL Control (DODAG Information Object)
34135,268.2,fe80::212:7407:7:707,fe80::212:740c:c:c0c,ICMPv6,102,1893,RPL Control (DODAG Information Object)
34136,268.201,fe80::212:7407:7:707,fe80::212:740c:c:c0c,ICMPv6,102,1893,RPL Control (DODAG Information Object)
34137,268.201,,,IEEE 802.15.4,5,,Ack
34138,268.402,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34139,268.403,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34140,268.424,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34141,268.425,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34142,268.425,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34143,268.425,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34144,268.426,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34145,268.46,2002:db8::212:7417:17:1717,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34146,268.461,,,IEEE 802.15.4,5,,Ack
34147,268.474,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34148,268.486,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34149,268.504,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34150,268.514,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34151,268.515,,,IEEE 802.15.4,5,,Ack
34152,268.567,2002:db8::212:7417:17:1717,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34153,268.568,,,IEEE 802.15.4,5,,Ack
34154,269.156,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34155,269.158,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34156,269.158,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34157,269.159,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34158,269.175,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34159,269.176,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34160,269.192,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34161,269.193,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34162,269.51,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34163,269.514,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34164,269.515,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34165,269.523,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34166,269.524,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34167,269.525,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34168,269.57,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34169,269.571,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34170,269.572,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34171,269.573,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34172,269.574,,,IEEE 802.15.4,5,,Ack
34173,269.582,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34174,269.59,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34175,269.593,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34176,269.594,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34177,269.595,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34178,269.643,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34179,269.644,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34180,269.645,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34181,269.647,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34182,269.653,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34183,269.654,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34184,269.941,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34185,269.942,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34186,269.949,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34187,269.95,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34188,269.951,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34189,269.952,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34190,269.953,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34191,269.954,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34192,269.954,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34193,269.955,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34194,270.002,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34195,270.003,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34196,270.004,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34197,270.005,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34198,270.021,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34199,270.022,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34200,270.029,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34201,270.03,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34202,270.03,,,IEEE 802.15.4,5,,Ack
34203,270.076,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34204,270.076,,,IEEE 802.15.4,5,,Ack
34205,270.924,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34206,270.925,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34207,270.925,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34208,270.926,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34209,270.926,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34210,270.94,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34211,270.94,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34212,270.959,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34213,270.96,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34214,270.974,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34215,270.987,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34216,270.988,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34217,270.988,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34218,270.999,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34219,271.044,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34220,271.045,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34221,271.045,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34222,271.046,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34223,271.046,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34224,271.047,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34225,271.048,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34226,271.05,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34227,271.067,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34228,271.068,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34229,271.069,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34230,271.07,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34231,271.081,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34232,271.082,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34233,271.095,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34234,271.097,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34235,271.146,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34236,271.147,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34237,271.147,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34238,271.153,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34239,271.155,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34240,271.156,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34241,271.156,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34242,271.431,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34243,271.431,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34244,271.432,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34245,271.432,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34246,271.441,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34247,271.442,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34248,271.444,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34249,271.445,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34250,271.445,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34251,271.462,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34252,271.463,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34253,271.464,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34254,271.464,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34255,271.5,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34256,271.501,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34257,271.502,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34258,271.502,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34259,271.503,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34260,271.503,fe80::212:7407:7:707,ff02::1a,ICMPv6,97,1893,RPL Control (DODAG Information Object)
34261,271.504,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34262,271.504,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34263,271.505,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34264,271.505,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34265,271.506,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34266,271.506,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34267,271.506,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34268,271.507,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34269,271.507,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34270,271.508,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34271,271.509,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34272,271.531,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34273,271.533,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34274,271.533,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34275,271.534,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34276,271.535,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34277,271.536,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34278,271.537,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34279,271.537,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34280,271.593,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34281,271.594,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,811,RPL Control (DODAG Information Object)
34282,271.594,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34283,271.595,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34284,271.596,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34285,271.597,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34286,271.598,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34287,271.599,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34288,271.599,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34289,271.6,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34290,271.601,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34291,271.876,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34292,271.883,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34293,271.884,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34294,271.884,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34295,272.035,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34296,272.042,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34297,272.052,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34298,272.053,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34299,272.064,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34300,272.065,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34301,272.076,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34302,272.113,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34303,272.113,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34304,272.114,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34305,272.114,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34306,272.115,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34307,272.115,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34308,272.116,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34309,272.139,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34310,272.139,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34311,272.14,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34312,272.14,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34313,272.141,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34314,272.169,2002:db8::212:7403:3:303,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34315,272.17,,,IEEE 802.15.4,5,,Ack
34316,272.217,2002:db8::212:7403:3:303,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34317,272.218,,,IEEE 802.15.4,5,,Ack
34318,273.225,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34319,273.258,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34320,273.259,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34321,273.26,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34322,273.262,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34323,273.264,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34324,273.266,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34325,273.307,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34326,273.311,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34327,273.312,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34328,273.59,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34329,273.591,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34330,273.592,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34331,273.598,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34332,273.599,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34333,273.6,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34334,273.601,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34335,273.602,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34336,273.65,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34337,273.651,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34338,273.652,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34339,273.653,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34340,273.654,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz
34341,273.654,,,IEEE 802.15.4,5,,Ack
34342,273.675,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34343,273.676,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34344,273.677,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34345,273.678,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34346,273.679,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34347,273.735,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34348,273.736,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34349,274.055,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34350,274.056,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34351,274.057,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34352,274.057,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34353,274.058,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34354,274.059,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34355,274.06,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34356,274.06,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34357,274.061,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34358,274.062,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34359,274.069,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34360,274.07,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34361,274.072,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34362,274.086,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34363,274.088,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34364,274.088,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34365,274.089,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34366,274.13,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34367,274.131,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34368,274.131,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34369,274.132,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34370,274.407,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34371,274.408,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34372,274.414,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34373,274.415,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34374,274.416,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34375,274.418,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34376,274.423,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34377,274.424,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
34378,274.425,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz
34379,274.426,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,1131,RPL Control (DODAG Information Object)
